-6.88393,3.21125,
-5.06048,4.03285,
-7.70553,5.03471,
-6.88393,3.21125,

9.86403,8.26342,
12.1642,10.1894,
7.93806,10.5636,
9.86403,8.26342,

-5.03576,6.10759,
-1.62471,8.19678,
-7.12495,9.51864,
-5.03576,6.10759,

0.217949,7.80005,
-2.12941,12.2148,
-6.54415,9.86743,
0.217949,7.80005,

5.52968,-1.48221,
11.8438,-3.74746,
11.4871,-0.768742,
5.52968,-1.48221,

-6.79371,5.45888,
1.13993,4.02454,
-0.195095,7.79517,
-6.79371,5.45888,

-4.46228,-12.7133,
0.513134,-12.2181,
0.215993,-9.23282,
-1.77417,-9.43091,
-1.97227,-7.44075,
-4.95752,-7.73789,
-4.46228,-12.7133,

7.63816,11.4664,
11.5785,12.1547,
11.4064,13.1398,
9.43625,12.7956,
8.92001,15.7509,
6.94984,15.4067,
7.63816,11.4664,

0.885572,12.9885,
6.88557,12.9885,
6.88557,15.9885,
4.88557,15.9885,
4.88557,18.9885,
0.885572,18.9885,
0.885572,12.9885,

-5.72503,10.3301,
-1.35193,12.7542,
-2.32155,14.5034,
-4.07079,13.5338,
-3.58598,12.6592,
-6.20984,11.2047,
-5.72503,10.3301,

-3.11196,-6.44412,
-0.00973268,-3.91901,
-1.27229,-2.3679,
-2.04784,-2.99917,
-1.41657,-3.77473,
-3.74324,-5.66856,
-3.11196,-6.44412,

5.20052,-16.4792,
10.9243,-14.6797,
10.0245,-11.8178,
8.11657,-12.4176,
7.21678,-9.55575,
3.40094,-10.7555,
5.20052,-16.4792,

-0.240125,-0.313814,
-5.00507,3.33246,
-8.65134,-1.43248,
-3.8864,-5.07876,
-0.240125,-0.313814,

7.78957,-3.83042,
5.58546,-8.31839,
10.0734,-10.5225,
12.2775,-6.03454,
7.78957,-3.83042,

0.915583,-10.4992,
4.90924,-10.2741,
4.68416,-6.28041,
0.690497,-6.5055,
0.915583,-10.4992,

2,0,
4,0,
4,2,
6,2,
6,4,
4,4,
4,6,
2,6,
2,4,
0,4,
0,2,
2,2,
2,0,

-0.255698,10.9121,
0.620402,11.3942,
0.138274,12.2703,
1.01438,12.7524,
0.532247,13.6285,
-0.343854,13.1464,
-0.825982,14.0225,
-1.70208,13.5404,
-1.21995,12.6643,
-2.09606,12.1821,
-1.61393,11.306,
-0.737826,11.7882,
-0.255698,10.9121,

14.4448,5.58015,
16.2533,6.43407,
15.3994,8.24261,
17.2079,9.09653,
16.354,10.9051,
14.5455,10.0512,
13.6916,11.8597,
11.883,11.0058,
12.7369,9.19724,
10.9284,8.34332,
11.7823,6.53478,
13.5908,7.3887,
14.4448,5.58015,

-5.45576,-7.50463,
-4.51522,-7.16495,
-4.8549,-6.22441,
-3.91436,-5.88473,
-4.25404,-4.94419,
-5.19458,-5.28387,
-5.53426,-4.34333,
-6.4748,-4.68301,
-6.13512,-5.62355,
-7.07567,-5.96323,
-6.73599,-6.90377,
-5.79544,-6.56409,
-5.45576,-7.50463,

1.05031,-6.41911,
6.97156,-5.4502,
6.48711,-2.48958,
0.565858,-3.45848,
1.05031,-6.41911,

-0.48657,-0.124962,
0.481759,0.124714,
-0.516942,3.99803,
-1.48527,3.74836,
-0.48657,-0.124962,

5.12258,-1.10289,
10.0859,-0.498158,
9.84398,1.48716,
4.88069,0.882431,
5.12258,-1.10289,

9.37292,1.43917,
11.2523,2.12321,
12.4477,4.68664,
11.7636,6.56602,
9.20019,7.76137,
7.3208,7.07733,
6.12546,4.5139,
6.8095,2.63452,
9.37292,1.43917,

4.45243,6.26406,
7.15189,7.57285,
8.07899,10.245,
7.20646,12.0447,
4.53429,12.9718,
1.83484,11.663,
0.00791672,8.55453,
0.880448,6.7549,
4.45243,6.26406,

-0.929488,-2.73331,
1.22461,-3.33319,
3.18784,-2.95146,
4.96021,-1.58811,
4.76934,-0.606492,
2.61524,-0.00661015,
0.652009,-0.388344,
-1.12036,-1.75169,
-0.929488,-2.73331,

