-175.388889,-72.479532,-304.000000,-151.000000,-407.000000,-193.000000,-510.000000,-208.000000,-673.000000,-192.000000,-790.000000,-169.000000,-990.000000,-124.000000,-1029.000000,-292.000000,-760.000000,-353.000000,-531.000000,-404.000000,-413.000000,-430.000000,-288.000000,-510.000000,-252.000000,-700.000000,-252.000000,-862.000000,-274.000000,-1015.000000,-533.000000,-1157.000000,-762.000000,-1207.000000,-1031.000000,-1267.000000,-993.000000,-1435.000000,-793.000000,-1391.000000,-675.000000,-1368.000000,-512.000000,-1353.000000,-409.000000,-1368.000000,-307.000000,-1411.000000,-180.411765,-1488.285449,6.421687,-1568.918833,319.000000,-1499.000000,270.000000,-1290.000000,248.000000,-1143.000000,241.000000,-922.000000,242.000000,-782.000000,242.000000,-642.000000,246.000000,-494.000000,257.000000,-358.000000,322.000000,-65.000000,15.847507,8.041056,
-135.873563,-80.448276,-238.052817,-203.063380,-240.878156,-366.933041,-197.360681,-485.880805,-114.328444,-625.617985,-32.885135,-555.033784,58.285714,-445.000000,118.142857,-305.333333,108.699029,-151.084142,7.113800,13.387181,
-135.873563,-80.448276,-238.052817,-203.063380,-240.878156,-366.933041,-197.360681,-485.880805,-114.328444,-625.617985,-32.885135,-555.033784,58.285714,-445.000000,118.142857,-305.333333,108.699029,-151.084142,7.113800,13.387181,
-135.873563,-80.448276,-238.052817,-203.063380,-240.878156,-366.933041,-197.360681,-485.880805,-114.328444,-625.617985,-32.885135,-555.033784,58.285714,-445.000000,118.142857,-305.333333,108.699029,-151.084142,7.113800,13.387181,
-135.873563,-80.448276,-238.052817,-203.063380,-240.878156,-366.933041,-197.360681,-485.880805,-114.328444,-625.617985,-32.885135,-555.033784,58.285714,-445.000000,118.142857,-305.333333,108.699029,-151.084142,7.113800,13.387181,
-135.873563,-80.448276,-238.052817,-203.063380,-240.878156,-366.933041,-197.360681,-485.880805,-114.328444,-625.617985,-32.885135,-555.033784,58.285714,-445.000000,118.142857,-305.333333,108.699029,-151.084142,7.113800,13.387181,
-135.873563,-80.448276,-238.052817,-203.063380,-240.878156,-366.933041,-197.360681,-485.880805,-114.328444,-625.617985,-32.885135,-555.033784,58.285714,-445.000000,118.142857,-305.333333,108.699029,-151.084142,7.113800,13.387181,
0.000000,0.000000,8.000000,-172.000000,309.000000,-166.000000,484.000000,-165.000000,616.000000,-167.000000,718.000000,-172.000000,876.000000,-194.000000,1031.000000,-248.000000,1351.454902,-111.096798,1209.000000,-57.000000,1048.970624,-6.821297,909.000000,16.000000,785.000000,26.000000,668.000000,29.000000,511.000000,26.000000,213.000000,14.000000,
0.000000,0.000000,8.000000,-148.000000,26.962264,-299.698113,68.443477,-462.432101,179.000000,-449.000000,288.000000,-446.000000,401.000000,-463.000000,548.000000,-497.000000,764.015710,-545.561671,805.000000,-350.000000,887.000000,-196.000000,755.000000,-176.000000,655.000000,-155.000000,523.000000,-121.000000,272.000000,-52.000000,117.453306,-11.877301,
0.000000,0.000000,8.000000,-172.000000,309.000000,-166.000000,484.000000,-165.000000,616.000000,-167.000000,718.000000,-172.000000,876.000000,-194.000000,1031.000000,-248.000000,1351.454902,-111.096798,1209.000000,-57.000000,1048.970624,-6.821297,909.000000,16.000000,785.000000,26.000000,668.000000,29.000000,511.000000,26.000000,213.000000,14.000000,
0.000000,0.000000,8.000000,-172.000000,309.000000,-166.000000,484.000000,-165.000000,616.000000,-167.000000,718.000000,-172.000000,876.000000,-194.000000,1031.000000,-248.000000,1351.454902,-111.096798,1209.000000,-57.000000,1048.970624,-6.821297,909.000000,16.000000,785.000000,26.000000,668.000000,29.000000,511.000000,26.000000,213.000000,14.000000,
0.000000,0.000000,8.000000,-148.000000,26.962264,-299.698113,68.443477,-462.432101,179.000000,-449.000000,288.000000,-446.000000,401.000000,-463.000000,548.000000,-497.000000,764.015710,-545.561671,805.000000,-350.000000,887.000000,-196.000000,755.000000,-176.000000,655.000000,-155.000000,523.000000,-121.000000,272.000000,-52.000000,117.453306,-11.877301,
0.000000,0.000000,8.000000,-148.000000,26.962264,-299.698113,68.443477,-462.432101,179.000000,-449.000000,288.000000,-446.000000,401.000000,-463.000000,548.000000,-497.000000,764.015710,-545.561671,805.000000,-350.000000,887.000000,-196.000000,755.000000,-176.000000,655.000000,-155.000000,523.000000,-121.000000,272.000000,-52.000000,117.453306,-11.877301,
0.000000,0.000000,8.000000,-172.000000,309.000000,-166.000000,484.000000,-165.000000,616.000000,-167.000000,718.000000,-172.000000,876.000000,-194.000000,1031.000000,-248.000000,1351.454902,-111.096798,1209.000000,-57.000000,1048.970624,-6.821297,909.000000,16.000000,785.000000,26.000000,668.000000,29.000000,511.000000,26.000000,213.000000,14.000000,
0.000000,0.000000,8.000000,-172.000000,309.000000,-166.000000,484.000000,-165.000000,616.000000,-167.000000,718.000000,-172.000000,876.000000,-194.000000,1031.000000,-248.000000,1351.454902,-111.096798,1209.000000,-57.000000,1048.970624,-6.821297,909.000000,16.000000,785.000000,26.000000,668.000000,29.000000,511.000000,26.000000,213.000000,14.000000,
0.000000,0.000000,8.000000,-172.000000,309.000000,-166.000000,484.000000,-165.000000,616.000000,-167.000000,718.000000,-172.000000,876.000000,-194.000000,1031.000000,-248.000000,1351.454902,-111.096798,1209.000000,-57.000000,1048.970624,-6.821297,909.000000,16.000000,785.000000,26.000000,668.000000,29.000000,511.000000,26.000000,213.000000,14.000000,
0.000000,0.000000,8.000000,-148.000000,26.962264,-299.698113,68.443477,-462.432101,179.000000,-449.000000,288.000000,-446.000000,401.000000,-463.000000,548.000000,-497.000000,764.015710,-545.561671,805.000000,-350.000000,887.000000,-196.000000,755.000000,-176.000000,655.000000,-155.000000,523.000000,-121.000000,272.000000,-52.000000,117.453306,-11.877301,
